Skin Type,Usage Periode,Review,Rating,Label
"Dry, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Gift,produk retinol coba jujur takut banget coba retinol retinol somethinc claim retinolnya aman banget skin type coba pakai kali minggu hasil benerbener esok hari tekstur kulit wajah cerah kulit tasa sehat sebab purging break works wonderful skin heran kalo produk laku banget,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Tokopedia,beli produk sengaja gara lihat story nya eatandtreats kosmetik hasil buagus harga jangkau beli baca review nya beraniin beli beli suka banget habis pakai telah kulit kayak gosok kulit nya halus bekas jerawat hilang beruntus milia jerawat hilang repurchase hehhehe,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Beautyhaulindo,takut coba retinol bilang breakout bla bla bla ku beraniin beli mula bikin breakout muka bantu nyerahin muka suka deh,5,Positive
"Oily, Medium Dark, Warm",Usage Period : 1 week - 1 monthPurchase Point : Traditional market,wishlist penuh tabung beli tekstur sih produk cair banget cepat nyerapnya pakai malam hebat pas pakai langsung rasa efek coba bandel pakai pas siang bikin kaget pakai siang bikin kulit iritasi perih asli suka banget beli habis,5,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,suka somethinc retinol tekstur cair banget kayak air cepat serap ingredients nya aman banget pas pakai jerawat mendem langsung bikin cepat matengin jerawat bbrapa kalo pecah jerawat cepat kering bekas cepat pudar luv banget sih repurchase kalo habis ,5,Positive
"Oily, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,omg cerita mikir pakai retinol umur baik skincare pilih jatuh somethinc review mana ringan banget cepat nyerep bikin iritasi suka banget tuh game changer bgtlah habis rutin pakai malas pakai skincare ya eh jerawatganongol ya allah gue repurchase sih fix fix,5,Positive
"Dry, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : Beautyhaulindo,produk retinol coba suka tekstur tipis oily mudah serap layer pakai telah uji skinker lemari mwahaha pakai timbul purging iritasi teknologi encapsulated  efek bulan pakai beruntus pori pipi nganga rapat repurchase efek senang harga jangkau fdlocalpower,4,Positive
"Combination, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,juara serum somethinc goes well bo purging serum bantu milia kurang flek hitam bikin tekstur muka lot better bruntusan pudar pakai malam banget hasil love repurchase,5,Positive
"Dry, Medium Dark, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,kali coba retinol pilih produk claimnya gentle encapsulated sesal hasil instan langsung mulus total progress pakai benar nyata jerawat cepat sembuh kusam wajah kurang tekstur wajah kurang bekas jerawat pudar foto progressnya profil,5,Positive
"Combination, Medium Dark, Warm",Usage Period : Less than 1 weekPurchase Point : Shopee,lihat produk seliwer tiktok youtube instagramsebagai warga netizen budiman kayak beli nihdan pakai muka glowing kenyal itumantul dehsemoga depan cocok yasampe ngabisin produk repurchase,5,Positive
"Dry, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,pakai product super takut tipe kulit ku kering banget akalin pakai moisturizer berlayerlayer pakai milia ku hilang kulit kelupas efek retinol lihat review suhay salim efek somethinc wow purging kelupas kulit kantong mata salah lebih efek sih sok far suka sih pakai selang seling minggu coba rutin kering banget,5,Positive
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,serum bagus encang kulit wajah namaya retinol pudar bekas jerawat signifikan serum ringan cepat serap cekitcekit panas pakai,2,Negative
"Combination, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Brand website,pakai wajah bikin kenyal bikin kulit regenerasi cepat tekstur kulit maka kulit cerah ganti varian lainsold,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,habis botol texturenya cair cepat resap baik tekstur kulit bruntusan komedo langsung halus pas pakai sih ya cocok trialerror lupa selang seling pakenya overall like product,4,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Tokopedia,nya mikir produk kayak butuh butuh nya coba kali pakai kulit kalem efek bilang cerah hasil nya pakai habis repurchase kayak nya ngefek,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,pakai retinol somethinc kali pakai minggu kali minggu coba sreg ya pakai pagi hari wajah kusam bekas jerawat pakai muncul beruntus pakai tiga muncul jerawat duh bye aja point plus kulit halus hari besok ya,3,Neutral
",19 - 24",Usage Period : Less than 1 weekPurchase Point : Shopee,kali beli lihat review nya bagus cocok kulit sensitif pakai eh jerawat purging kali ya gaberani pakai takut jerawat kalo email pakai tetes doang thx lu sold,3,Neutral
"Combination, Medium, Warm",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,bagus banget pakai hasil kulit cerah minggu pakai kali sih kalo kali pakai retinol pakenya kali minggu rajin pakenya biar hasil,5,Positive
"Oily, Medium Light, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,somethinc retinol mild yagak bikin keringmungkin pakai pakai serum hyaluronic acidsesudahnya jugaintinya sih turut kalo pengin treatment retinolharus jaga kulit lembab hidrasi,5,Positive
"Oily, Light, Cool",Usage Period : 1 week - 1 monthPurchase Point : Brand website,ternotice pakai kulit kenyel sih tekstur cair warna kuning bau obat batuk pilek sih  packagingnya kokoh packaging produk somethinc,4,Positive
"Combination, Medium Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Brand website,pakai unt kulit kombinasiq bikin wajah kering pakai hyalbx minggu jgmgkn cocok kulit minyak yamanfaatnya wajah cerah bekas jerawat pudar jerawat batu calmingstlh kali pakai kering bikin nyamanrepurchase coba dl sold,3,Neutral
"Combination, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,produk retinol coba tekstur cair mudah serap kulit kesat pakai pakai produk retinol pakai hydrating toner pakai retinol pakai moisturizer pakai bulan ekspektasi kali pakai bruntusan purging pakai kulit breakoutpurging notice bulan pakai kondisi kulit wajah kontrol gampang muncul jerawat lebih ubah signifikan alas coba pakai produk retinol tonton tips dermatologist kalo rangkai skincare antiaging biasa memakain produk retinoids moisturizer minggu pakai zat aktif niacinamide aha bha,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,cinta retinolnya somethinc bangun tidur muka minyak suka efek sih retinol kulit kencang kerut garis garis halus kurang,5,Positive
"Dry, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,liat hasil signifikan pakai kali minggu selang seling pas pakai greasy nyerapnya tetes orang retinol bikin kulit kering habis pakai apply moisturizer,4,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Tokopedia,habis botol sih asih ubah hopeless ngelanjutin minggu rasa banget muka cerah kencang jerawat tuh gampang jerawat banget sepenuh kecil pori bikin beruntus kayak retinol belah sih bikin kering jugamalah lembap cumaa pakai tricky lembap gel biar satu retinolnya ringan butuh serap muka repurchase cocok penasaran banget pakai jangka kayak hasil btw pakai pakai serum ya,5,Positive
"Dry, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,alam pakai skincare kandung retinol putus pilih serum kandung retinol somethinc cocok serum somethinc niacinamide serum pasuk list night skincare routine pakai sekalidan tuju pakai cegah tanda tanda tua rasai malam pakai pagi kulit asa banget lembab minggu wajah cerah kenyal n dark spot bekas jerawat pudar semenjak pakai serum muncul jerawat muncul jerawat haid asa muncul malam pakai pagi gejala jerawat senang banget dong cocok banget serum imbang serum somethinc niacinamide repurchase course ,5,Positive
"Combination, Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,pakai minggu mnj minggu jeda seharisehari pakai sekepo produk suka fd babes kali pakai jerawat merah senut muncul pakai acne treatment langsung cuss hilang tekstur cair banget warna hijau edit warna kuning kalo pakai pump muka leher kalo pump banyak lumayan cepat serap hasil tacky alias lengket wangi khas retinol lembut banget kayak retinol belah lokal juga pakai esok wajah plump cerah yg perhati pakai retinol bikin kering bibir kalo pakai mesti pakai lipbalm telah pudar noda bekas jerawat kerut wajah yhaa pakai minggu,4,Positive
"Combination, Light, Cool",Usage Period : 1 month - 3 monthsPurchase Point : Beautyhaulindo,produk untung nya cocok niacinamide cocok pakai nya bareng niacinamide stop pakai niacinamide lanjut hasil bruntusan jerawat pengin pakai retinol bagus jadi skincare routine antiaging nya,4,Positive
"Normal, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Traditional market,kali pakai retinol ku pilih brand somethinc claimnya sih ringan mula kandung stabil ku pakai night minggu kulit kering pakai produk extra hydrating yaudah ku selang selingin pakai ku rasai kulit wajah glowing bekas jerawat pih bulan netap eeh langsung mudar soinlavv,5,Positive
"Combination, Medium Light, Cool",Usage Period : 1 week - 1 monthPurchase Point : Brand website,kali pakai produk kandung retinol daaaaan hasil juara tekstur cair kayak air warna kuning blend kulit panas bo pakai minggu hasil kulit baikbaik poripori samar halus efek cerah sih ya pakai fwhydra tonerexfo toner treatment yaretinolvitamin sih serum selangseling hari iya hari enggamoisturaizer alhamdullah kulit baikbaik pilih skincare mild gentle kulit bikin kering kulit hehehe,5,Positive
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,first retinol sayang kali pakai retinol purging hahahaha sisi positif nya retinol kering cenderung lembab cumab ati ati layer oil pilling kadang overall harga good one,5,Positive
"Normal, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,coba retinol hits ya sold melulu bagus efek pakai kulit licin glowing guys senang banget deh kulit sensitif gampang terima skincare salah dikit langsung beruntus pakai variant somethinc thankfully hasil super proud local brand keluar skincare bagus raguragu langsung beli,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,review deh pakai jujur retinol somethinc good best sih produk embel retinol bikin kering kulit ya pakai timpa pakai serum sister nya hyaluronic b hidrasi kulit pakai serum notice nya kulit plump smooth glowing pas bangun tidur mama ku notice glowing ehehe percaya jerawat muncul lumayan cepat kering bruntusan jidat efek anti aging nya sih notice ya garis halus dll,4,Positive
"Combination, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Gift,retinol tekstur cair warna kuning keruh cepat resap wajah aroma soft segar packagingnya unik botol warna hijau gelap tebal serta pipet ambil produk efek pakai wajah lembab halus kenyal cepat pudar bekas jerawat piekemerahan pihkecoklatan pudar bekas jerawat kecoklatanpih coklat gelap butuh notice memudartersamarkan bekas jerawat coklat gelap cepat pudar hilang efek purgingbreakout wajah overall suka produk somethinc level retinol ,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,tulis level retinol tuh seram ya rem kit purging guna pakai retinol ngalamin purging besarbesaran pakai bikin purging tekstur encer banget ringan kulit hasil rasai sih bikin glowing cegah jerawat tumbuh hasil lihat tekstur muka mending campur niacinamidenyaa,4,Positive
"Oily, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,produk retinol coba kulit minyak kadang suka sensitif mikir kali pakai retinol pas baca kandung pakai gentinol kerja slow release putusin coba produk bentuk nya cair banget bau gampang rata kulit pakenya malam doang banget efek memudarin flek hitam nya instan tipissss banget pudar nya instan kulit kenyal warna kulit rata perlahan,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,this s first retinol product serum kemas botol kaca warna hijau lengkap pipet retinol tekstur cair mudah resap kulit warna hijau butek timbul sensasi perih wajah sesuai deskripsi produk tunjuk pakai produk aman kulit sensitif xhari guna xhari malam minggu pakai kulit glowing halus cerah benar deh bikin glowing banget minggu pakai kulit kering kusam muncul jerawat dagu minggu pakai kulit kombinasi kering dehidrasi parah kusam kayak tarik merah muncul jerawat wajah banget jerawat parah exfoliate retinol pakai retinol pakai produk ahabhapha klaim aman kulit sensitif pakai kaya baik produk kali minggu kali pakai retinol stop pakai produk pulih skin barrier,4,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Tokokita,teksurnya cair asa bau retinol langsung nekat coba kandung coba produk brand somethinc minggu pakai kulit cerah kenyal pori pori rapat ,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Instagram,rasai efek awalawal pakai kulit glowing healthy looking senang banget ketemu produk lokal wow bantu pudar milia bantu bersihin clogged pores concern utama update sempat coba travel size versi upgradenya tekstur beda versi oil type emulsion samasama efektif baik tekstur kulit bersih poripori samar pih kulitkuyg suka encapsulated retinol kerja efektif stabil minim iritasi tiga varian skin solver anti aging series kaya kulit suka versi upgrade finishnya enak lembab greasy mudah layer,5,Positive
